,pa,ID,set,lon,lat
1442,1,1442,0,-73.0459,43.9748
1443,1,1443,0,-93.4688,46.9931
1444,1,1444,0,-77.8634,40.5488
1445,1,1445,0,-88.2697,41.7499
1446,1,1446,0,-74.2841,40.7417
1447,1,1447,0,-70.9397,43.1369
1448,1,1448,0,-74.1484,41.2278
1449,1,1449,0,-81.3872,41.2406
1450,1,1450,0,-75.911,42.0201
1451,1,1451,0,-72.3928,42.3478
1452,1,1452,0,-84.4269,37.8517
1453,1,1453,0,-81.2451,41.3845
1454,1,1454,0,-82.3126,40.6148
1455,1,1455,0,-72.5686,43.0493
1456,1,1456,0,-85.4902,43.6989
1457,1,1457,0,-88.3497,41.63
1458,1,1458,0,-87.3367,36.637
1459,1,1459,0,-80.6448,35.3302
1460,1,1460,0,-84.6574,44.7413
1461,1,1461,0,-83.8662,35.9569
1462,1,1462,0,-91.1776,45.1464
1463,1,1463,0,-82.2549,36.3429
1464,1,1464,0,-72.7819,41.8564
1465,1,1465,0,-87.2852,36.1017
1466,1,1466,0,-73.6596,41.3113
1467,1,1467,0,-92.9858,45.031
1468,1,1468,0,-85.4869,45.7866
1469,1,1469,0,-83.9046,39.9138
1470,1,1470,0,-92.6278,44.874
1471,1,1471,0,-71.5531,42.3068
1472,1,1472,0,-74.5011,40.9514
1473,1,1473,0,-72.8895,44.263
1474,1,1474,0,-73.1301,44.7392
1475,1,1475,0,-72.9284,42.4715
1476,1,1476,0,-86.2664,39.1133
1477,1,1477,0,-86.2492,37.2762
1478,1,1478,0,-78.6294,42.8259
1479,1,1479,0,-71.2869,43.7141
1480,1,1480,0,-70.9111,43.0819
1481,1,1481,0,-86.5392,46.4734
1482,1,1482,0,-77.8237,41.6627
1483,1,1483,0,-83.6964,36.6027
1484,1,1484,0,-85.4929,36.1568
1485,1,1485,0,-92.9459,35.5203
1486,1,1486,0,-85.7486,35.2329
1487,1,1487,0,-85.7097,45.0566
1488,1,1488,0,-86.9283,34.8346
1489,1,1489,0,-85.8171,44.9127
1490,1,1490,0,-89.5155,40.732
1491,1,1491,0,-79.3983,39.4158
1492,1,1492,0,-83.963,40.1788
1493,1,1493,0,-89.7866,43.6527
1494,1,1494,0,-86.1314,44.7183
1495,1,1495,1,-78.9395,39.6429
1496,1,1496,0,-77.6324,43.1218
1497,1,1497,0,-79.8446,42.2135
1498,1,1498,0,-89.6195,45.9926
1499,1,1499,0,-78.5566,42.7477
1500,1,1500,0,-84.641,40.1053
1501,1,1501,0,-77.9157,40.3927
1502,1,1502,0,-86.6967,35.5955
1503,1,1503,0,-81.7246,41.1835
1504,1,1504,0,-85.8398,42.6403
1505,1,1505,1,-87.6766,42.0566
1506,1,1506,0,-90.7412,45.7622
1507,1,1507,0,-84.8465,45.131
1508,1,1508,0,-87.9322,36.8498
1509,1,1509,0,-72.6946,42.4797
1510,1,1510,0,-72.8383,43.3174
1511,1,1511,0,-86.1259,40.0105
1512,1,1512,1,-74.0048,40.6194
1513,1,1513,0,-93.6192,45.0039
1514,1,1514,0,-71.5537,43.1785
1515,1,1515,0,-71.8214,42.2675
1516,1,1516,0,-90.9849,43.7151
1517,1,1517,0,-79.0796,37.8485
1518,1,1518,0,-90.2021,45.4575
1519,1,1519,0,-71.4723,41.9304
1520,1,1520,0,-88.029,43.6853
1521,1,1521,0,-88.4663,46.6273
1522,1,1522,0,-83.9932,39.8845
1523,1,1523,0,-88.2108,40.1266
1524,1,1524,0,-71.4769,42.771
1525,1,1525,0,-84.0352,35.945
1526,1,1526,0,-85.7853,38.1668
1527,1,1527,0,-71.7507,42.3434
1528,1,1528,0,-91.5394,45.5825
1529,1,1529,1,-77.1183,38.8701
1530,1,1530,0,-89.8088,43.5733
1531,1,1531,0,-84.2529,39.2631
1532,1,1532,0,-91.4848,44.0276
1533,1,1533,0,-84.4677,39.2724
1534,1,1534,0,-86.995,38.1155
1535,1,1535,0,-76.6092,39.4899
1536,1,1536,0,-83.7643,41.0575
1537,1,1537,0,-89.0254,45.817
1538,1,1538,0,-86.242,44.6853
1539,1,1539,0,-76.5704,39.3301
1540,1,1540,0,-85.4643,42.482
1541,1,1541,0,-86.9051,36.0607
1542,1,1542,0,-92.854,37.722
1543,1,1543,0,-83.1238,35.7413
1544,1,1544,0,-85.9978,42.3675
1545,1,1545,0,-87.8445,42.9236
1546,1,1546,0,-84.9279,45.379
1547,1,1547,1,-87.0305,41.607
1548,1,1548,0,-78.4425,39.7763
1549,1,1549,0,-88.7648,46.9866
1550,1,1550,0,-69.0693,44.5964
1551,1,1551,0,-90.6704,46.7986
1552,1,1552,0,-91.1427,37.1547
1553,1,1553,0,-77.1819,38.7872
1554,1,1554,0,-85.9741,44.8275
1555,1,1555,0,-84.7953,43.5894
1556,1,1556,0,-81.6922,36.1504
1557,1,1557,0,-75.3591,40.6026
1558,1,1558,0,-89.3035,46.1748
1559,1,1559,0,-93.8549,46.2825
1560,1,1560,0,-73.8893,42.6097
1561,1,1561,0,-74.3882,40.9469
1562,1,1562,0,-93.3428,47.2532
1563,1,1563,0,-95.1769,47.2116
1564,1,1564,0,-72.0178,44.5386
1565,1,1565,0,-78.0183,43.2247
1566,1,1566,0,-82.4794,36.4975
1567,1,1567,0,-89.343,41.8508
1568,1,1568,0,-75.0191,41.5554
1569,1,1569,0,-77.0601,40.0688
1570,1,1570,0,-85.3817,42.3982
1571,1,1571,0,-79.1696,42.5282
1572,1,1572,0,-81.5057,40.0824
1573,1,1573,0,-89.7261,46.8134
1574,1,1574,0,-75.7521,44.5084
1575,1,1575,0,-91.2964,47.4023
1576,1,1576,0,-79.2292,41.5671
1577,1,1577,0,-91.3549,47.6171
1578,1,1578,0,-85.2472,45.3357
1579,1,1579,0,-88.9993,41.3185
1580,1,1580,0,-88.108,41.6441
1581,1,1581,1,-81.4362,41.0753
1582,1,1582,0,-88.9482,43.3286
1583,1,1583,0,-83.3708,35.5896
1584,1,1584,0,-73.9075,41.0071
1585,1,1585,1,-93.166,44.7788
1586,1,1586,0,-83.4329,45.0066
1587,1,1587,0,-83.1086,42.7867
1588,1,1588,0,-72.4965,42.7464
1589,1,1589,0,-79.2776,40.1677
1590,1,1590,0,-74.9358,44.5269
1591,1,1591,0,-73.2014,41.9881
1592,1,1592,0,-69.2743,44.8866
1593,1,1593,0,-87.7809,41.6308
1594,1,1594,0,-83.0066,39.3762
1595,1,1595,0,-73.2977,43.443
1596,1,1596,0,-90.5292,38.6673
1597,1,1597,0,-94.2098,47.3126
1598,1,1598,0,-71.7025,44.7673
1599,1,1599,0,-85.2736,45.0745
1600,1,1600,0,-75.1322,40.0431
1601,1,1601,0,-76.274,41.3328
1602,1,1602,0,-86.0929,36.8849
1603,1,1603,0,-86.4301,36.0222
1604,1,1604,0,-89.481,37.4388
1605,1,1605,0,-78.9034,36.0099
1606,1,1606,0,-90.7493,42.5605
1607,1,1607,0,-71.5032,44.6803
1608,1,1608,0,-92.3705,45.3877
1609,1,1609,0,-84.4436,36.1153
1610,1,1610,0,-76.6452,39.3922
1611,1,1611,0,-77.9694,42.6664
1612,1,1612,0,-89.4812,46.0137
1613,1,1613,0,-93.4984,44.9058
1614,1,1614,0,-82.6522,39.9656
1615,1,1615,0,-78.0133,41.7282
1616,1,1616,0,-83.6893,35.941
1617,1,1617,0,-81.3064,40.969
1618,1,1618,0,-80.7542,41.468
1619,1,1619,0,-72.9836,43.4675
1620,1,1620,0,-85.2213,44.8132
1621,1,1621,0,-74.9024,44.1435
1622,1,1622,0,-69.7345,44.7544
1623,1,1623,0,-71.1911,42.0867
1624,1,1624,0,-88.2706,42.1118
1625,1,1625,0,-87.1302,46.3477
1626,1,1626,0,-84.8086,39.1206
1627,1,1627,0,-84.6398,46.4693
1628,1,1628,0,-90.6509,47.0326
1629,1,1629,0,-81.9212,35.4075
1630,1,1630,0,-74.8509,40.6199
1631,1,1631,1,-85.2989,35.0614
1632,1,1632,0,-74.996,39.8347
1633,1,1633,0,-82.1554,36.8975
1634,1,1634,0,-74.2635,44.4486
1635,1,1635,0,-85.0833,45.4928
1636,1,1636,0,-73.3989,43.6652
1637,1,1637,0,-72.7655,43.2585
1638,1,1638,0,-88.5656,45.2903
1639,1,1639,0,-70.4168,44.8177
1640,1,1640,0,-94.2028,42.5128
1641,1,1641,0,-89.7459,30.9867
1642,1,1642,0,-88.2227,34.5835
1643,1,1643,0,-84.003,35.2463
1644,1,1644,0,-71.9953,44.8032
1645,1,1645,0,-71.8754,44.6078
1646,1,1646,0,-83.2956,36.2966
1647,1,1647,0,-84.2305,39.6562
1648,1,1648,0,-92.2979,38.8795
1649,1,1649,0,-73.9701,44.294
1650,1,1650,0,-76.1575,42.9913
1651,1,1651,0,-70.3758,43.6897
1652,1,1652,0,-76.284,39.6141
1653,1,1653,0,-77.8346,42.7641
1654,1,1654,0,-86.0579,37.1491
1655,1,1655,0,-81.0446,41.7237
1656,1,1656,0,-83.0543,35.4362
1657,1,1657,0,-85.3704,44.7582
1658,1,1658,0,-70.6927,43.8738
1659,1,1659,0,-92.9774,44.904
1660,1,1660,0,-70.7078,44.0501
1661,1,1661,0,-89.2117,37.7138
1662,1,1662,0,-85.2553,44.99
1663,1,1663,0,-84.2855,37.7706
1664,1,1664,0,-87.3851,46.5877
1665,1,1665,0,-88.0636,41.2341
1666,1,1666,0,-80.5508,41.012
1667,1,1667,0,-69.6218,44.0633
1668,1,1668,0,-93.1774,46.846
1669,1,1669,0,-81.5583,41.4861
1670,1,1670,0,-92.9728,45.5138
1671,1,1671,0,-81.8337,36.7671
1672,1,1672,0,-85.4776,34.8345
1673,1,1673,0,-83.0454,35.3114
1674,1,1674,0,-89.6191,39.8736
1675,1,1675,0,-92.8003,45.7485
1676,1,1676,0,-89.3738,37.6595
1677,1,1677,0,-79.8297,38.6278
1678,1,1678,0,-86.2561,35.2213
1679,1,1679,0,-91.0832,46.1967
1680,1,1680,0,-70.3552,44.9571
1681,1,1681,0,-72.9422,42.5518
1682,1,1682,0,-91.5535,37.9577
1683,1,1683,0,-73.5112,42.0183
1684,1,1684,0,-72.9965,44.8874
1685,1,1685,0,-85.065,45.6334
1686,1,1686,0,-79.4544,37.7777
1687,1,1687,0,-71.822,44.5186
1688,1,1688,0,-71.9884,43.6594
1689,1,1689,0,-79.5857,39.9369
1690,1,1690,0,-72.0308,44.2382
1691,1,1691,0,-93.1795,35.9834
1692,1,1692,0,-88.027,41.6815
1693,1,1693,0,-75.8425,42.9788
1694,1,1694,1,-83.852,42.5416
1695,1,1695,0,-78.5371,39.6275
1696,1,1696,0,-76.2716,41.2983
1697,1,1697,0,-86.3607,36.3782
1698,1,1698,0,-72.5078,42.4566
1699,1,1699,0,-92.7256,45.5183
1700,1,1700,0,-72.6148,42.0231
1701,1,1701,0,-93.628,36.6971
1702,1,1702,0,-87.816,40.093
1703,1,1703,0,-90.85,43.3194
1704,1,1704,0,-79.6833,40.6656
1705,1,1705,0,-79.1894,40.4457
1706,1,1706,0,-79.8978,42.0042
1707,1,1707,0,-80.1206,42.1595
1708,1,1708,0,-72.2852,41.4303
1709,1,1709,0,-70.3465,43.8575
1710,1,1710,0,-85.6608,40.5784
1711,1,1711,0,-85.143,44.9016
1712,1,1712,0,-93.0081,44.8979
1713,1,1713,0,-73.6149,41.2463
1714,1,1714,0,-84.8377,46.1832
1715,1,1715,0,-89.5525,46.6686
1716,1,1716,0,-85.5161,42.7612
1717,1,1717,0,-79.0339,38.5708
1718,1,1718,0,-69.5745,44.3954
1719,1,1719,0,-75.4895,40.3298
1720,1,1720,0,-89.3554,44.9964
1721,1,1721,0,-73.3254,41.6194
1722,1,1722,0,-89.2626,45.4221
1723,1,1723,0,-80.1866,38.7505
1724,1,1724,0,-80.6498,38.7232
1725,1,1725,0,-79.6984,38.8665
1726,1,1726,0,-91.5689,38.9033
1727,1,1727,0,-90.68,38.08
1728,1,1728,0,-83.5467,38.0236
1729,1,1729,0,-72.6558,44.9083
1730,1,1730,0,-86.987,45.8947
1731,1,1731,0,-80.6552,41.8905
1732,1,1732,0,-86.0589,40.0755
1733,1,1733,0,-77.89,42.993
1734,1,1734,0,-92.8844,40.3203
1735,1,1735,0,-90.5517,38.2018
1736,1,1736,0,-83.0825,35.6061
1737,1,1737,0,-73.0831,41.3264
1738,1,1738,0,-93.0936,45.6805
1739,1,1739,0,-74.8438,42.3826
1740,1,1740,0,-82.38,34.79
1741,1,1741,0,-83,36
1742,1,1742,0,-84.2966,37.7161
1743,1,1743,0,-82.3195,37.2972
1744,1,1744,0,-84.6779,37.8231
1745,1,1745,0,-73.7051,42.7712
1746,1,1746,0,-83.834,42.462
1747,1,1747,0,-94.3836,36.7864
1748,1,1748,0,-93.7519,39.8944
1749,1,1749,0,-78.7674,35.4024
1750,1,1750,0,-84.2977,45.0777
1751,1,1751,0,-85.2538,45.1692
1752,1,1752,0,-85.6023,43.8969
1753,1,1753,0,-86.4684,44.0016
1754,1,1754,0,-83.6181,44.9244
1755,1,1755,0,-85.3212,42.2922
1756,1,1756,0,-84.8066,42.3124
1757,1,1757,0,-84.6519,42.7628
1758,1,1758,0,-85.0026,44.6915
1759,1,1759,0,-83.4571,43.2982
1760,1,1760,0,-89.1526,46.7047
1761,1,1761,0,-86.0763,42.64
1762,1,1762,0,-83.6742,42.324
1763,1,1763,0,-71.4811,42.3567
1764,1,1764,0,-85.2992,42.5253
1765,1,1765,0,-72.1924,41.764
1766,1,1766,0,-83.7644,36.1066
1767,1,1767,0,-82.4766,35.5887
1768,1,1768,0,-92.7614,45.2233
1769,1,1769,0,-93.4768,44.0877
1770,1,1770,0,-94.3917,45.0872
1771,1,1771,0,-93.738,45.101
1772,1,1772,0,-92.6539,44.0769
1773,1,1773,0,-93.3422,46.5389
1774,1,1774,0,-93.3,43.6339
1775,1,1775,0,-93.0281,44.9361
1776,1,1776,0,-93.9428,44.5625
1777,1,1777,0,-92.319,43.6237
1778,1,1778,0,-93.632,45.2069
1779,1,1779,0,-93.2638,47.901
1780,1,1780,0,-93.5569,45.9528
1781,1,1781,0,-95.7817,47.0897
1782,1,1782,0,-94.0347,44.2675
1783,1,1783,0,-92.1992,43.6379
1784,1,1784,0,-94.4633,43.5117
1785,1,1785,0,-94.4606,46.4008
1786,1,1786,0,-94.004,45.2598
1787,1,1787,0,-90.065,47.8498
1788,1,1788,0,-94.6542,45.8243
1789,1,1789,0,-93.9002,45.0142
1790,1,1790,0,-93.409,44.7246
1791,1,1791,0,-92.7706,44.8467
1792,1,1792,0,-89.7697,47.9983
1793,1,1793,0,-93.8789,45.187
1794,1,1794,0,-93.2219,44.3269
1795,1,1795,0,-93.6026,45.3928
1796,1,1796,0,-95.0825,46.5994
1797,1,1797,0,-94.7417,47.0125
1798,1,1798,0,-96.0797,47.6094
1799,1,1799,0,-95.0533,44.5822
1800,1,1800,0,-92.3392,44.5351
1801,1,1801,0,-93.2875,43.625
1802,1,1802,0,-93.5294,44.2242
1803,1,1803,0,-94.0194,44.9506
1804,1,1804,0,-95.0722,45.32
1805,1,1805,0,-95.4977,46.9839
1806,1,1806,0,-94.3778,45.6222
1807,1,1807,0,-90.9363,39.8921
1808,1,1808,0,-90.6578,39.8879
1809,1,1809,0,-90.6714,40.4773
1810,1,1810,0,-89.65,40.4333
1811,1,1811,0,-88.0333,42.0111
1812,1,1812,0,-87.5667,40.9611
1813,1,1813,0,-88.8833,42.0583
1814,1,1814,0,-89.1667,42.2611
1815,1,1815,0,-88.8472,43.5861
1816,1,1816,0,-88.8111,41.2611
1817,1,1817,0,-89.2333,40.7333
1818,1,1818,0,-90.7667,41.2167
1819,1,1819,0,-87.5444,42.1056
1820,1,1820,0,-89.2583,41.3306
1821,1,1821,0,-87.2194,40.9917
1822,1,1822,0,-89.3167,40.4667
1823,1,1823,0,-93.3056,42.8583
1824,1,1824,0,-89.6667,38.9333
1825,1,1825,0,-85.6444,42.1028
1826,1,1826,0,-73.58,42.7
1827,1,1827,0,-73.3083,41.9617
1828,1,1828,0,-75.238,40.491
1829,1,1829,0,-79.9469,33.1968
1830,1,1830,0,-75.6894,40.1604
1831,1,1831,0,-75.7882,40.2388
1832,1,1832,0,-94.1718,45.1746
1833,1,1833,0,-94.8311,47.5347
1834,1,1834,0,-93.6139,44.4333
1835,1,1835,0,-92.4984,45.9905
1836,1,1836,0,-93.4143,47.9445
1837,1,1837,0,-96.1564,47.6639
1838,1,1838,0,-91.0758,47.5659
1839,1,1839,0,-92.9089,45.608
1840,1,1840,0,-93.0105,44.262
1841,1,1841,0,-93.0236,45.2556
1842,1,1842,0,-72.4883,44.8241
1843,1,1843,0,-86.8705,36.3359
1844,1,1844,0,-84.599,45.6089
1845,1,1845,0,-84.1401,44.6307
1846,1,1846,0,-85.8895,44.2092
1847,1,1847,0,-85.7756,45.4766
1848,1,1848,0,-84.0334,41.9108
1849,1,1849,0,-86.1052,45.0108
1850,1,1850,0,-83.6126,42.2554
1851,1,1851,0,-83.4723,44.5187
1852,1,1852,0,-77.8364,38.8161
1853,1,1853,1,-70.6716,41.5276
1854,1,1854,1,-71.8149,42.3055
1855,1,1855,1,-73.3027,41.4149
1856,1,1856,1,-75.0279,39.9032
1857,1,1857,1,-77.5052,38.8989
1858,1,1858,1,-77.8683,40.8016
1859,1,1859,1,-83.7173,36.0247
1860,1,1860,1,-71.0456,42.7958
1861,1,1861,1,-75.7065,40.8295
1862,1,1862,1,-88.6647,44.1983
1863,1,1863,1,-71.3971,41.8335
1864,1,1864,1,-104.9615,39.7322
1865,1,1865,1,-97.3306,37.6861
1866,1,1866,1,-111.6484,40.247
1867,1,1867,1,-91.2308,38.599
1868,1,1868,1,-74.1198,40.7928
1869,1,1869,1,-81.6142,41.5119
1870,1,1870,1,-81.1453,41.3113
1871,1,1871,1,-76.3377,39.4443
1872,1,1872,1,-93.151,45.165
1873,1,1873,1,-85.174,35.1108
1874,1,1874,1,-70.8089,42.5646
1875,1,1875,1,-85.51,36.18
1876,1,1876,1,-88.9195,44.4645
1877,1,1877,1,-94.3452,32.7574
1878,1,1878,1,-78.4382,42.9913
1879,1,1879,1,-82.9855,39.1267
1880,1,1880,1,-72.8797,41.605
1881,1,1881,1,-71.0598,42.3584
1882,1,1882,1,-82.9989,39.9611
1883,1,1883,1,-87.616,40.1759
1884,1,1884,1,-75.1702,39.5951
1885,1,1885,1,-71.1834,41.9683
1886,1,1886,1,-94.2043,46.3512
1887,1,1887,1,-73.2036,42.7141
1888,1,1888,1,-85.826,36.0838
1889,1,1889,1,-103.8594,44.4908
1890,1,1890,1,-78.8784,42.8864
1891,1,1891,1,-73.9679,40.5883
1892,1,1892,1,-73.8172,40.6908
1893,1,1893,1,-73.8586,40.5716
1894,1,1894,1,-73.7723,40.6649
1895,1,1895,1,-73.7918,40.5973
1896,1,1896,1,-74.1996,40.5552
1897,1,1897,1,-74.0944,40.5804
1898,1,1898,1,-74.1399,40.607
1899,1,1899,1,-74.0086,40.7282
1900,1,1900,1,-71.8023,42.5834
1901,1,1901,1,-84.5179,42.114
1902,1,1902,1,-73.4717,41.4022
1903,1,1903,1,-74.1954,40.6014
1904,1,1904,1,-81.8411,38.4208
1905,1,1905,1,-88.5386,42.6724
1906,1,1906,1,-86.1046,42.7875
1907,1,1907,1,-78.5049,38.0361
1908,1,1908,1,-82.0223,38.4417
1909,1,1909,1,-78.4595,38.6654
1910,1,1910,1,-89.3002,37.4671
1911,1,1911,1,-82.6082,35.4979
1912,1,1912,1,-68.3029,44.3535
1913,1,1913,1,-87.6942,39.3922
1914,1,1914,1,-79.5437,37.6286
1915,1,1915,1,-76.1927,36.9133
1916,1,1916,1,-71.2242,42.2356
1917,1,1917,1,-77.921,38.0188
1918,1,1918,1,-85.2212,43.0908
1919,1,1919,1,-78.4322,42.0863
1920,1,1920,1,-83.8164,39.9358
1921,1,1921,1,-70.6022,43.2293
1922,1,1922,1,-82.4546,38.4114
1923,1,1923,1,-88.3973,44.2813
1924,1,1924,1,-91.3775,47.1989
1925,1,1925,1,-72.667,43.0466
1926,1,1926,1,-90.4706,38.6297
1927,1,1927,1,-76.8663,39.2225
1928,1,1928,1,-76.6953,39.307
1929,1,1929,1,-71.6515,42.8338
1930,1,1930,1,-86.2093,39.91
1931,1,1931,1,-93.4224,44.6316
1932,1,1932,1,-85.6987,42.9089
1933,1,1933,1,-90.3644,38.7166
1934,1,1934,1,-78.4544,38.0251
1935,1,1935,1,-71.0908,42.4545
1936,1,1936,1,-85.476,43.4593
1937,1,1937,1,-74.0067,40.9002
1938,1,1938,1,-84.7634,43.6051
1939,1,1939,1,-84.5974,40.866
1940,1,1940,0,-88.4588,42.312
1941,1,1941,1,-77.3628,37.3742
1942,1,1942,1,-73.3797,43.0261
1943,1,1943,1,-73.44,40.7078
1944,1,1944,1,-84.3063,33.5557
1945,1,1945,1,-82.8268,37.1184
1946,1,1946,1,-87.8915,43
1947,1,1947,1,-78.5656,35.9616
1948,1,1948,1,-88.1024,41.8662
1949,1,1949,1,-83.9909,35.7088
1950,1,1950,0,-76.874,39.3155
1951,1,1951,1,-78.6745,41.9445
1952,1,1952,1,-81.732,41.0401
1953,1,1953,1,-73.3013,44.5506
1954,1,1954,1,-91.231,43.8178
1955,1,1955,1,-93.2823,37.0525
1956,1,1956,1,-71.2924,42.5133
1957,1,1957,1,-84.5816,42.8181
1958,1,1958,1,-82.3702,39.5279
1959,1,1959,0,-82.3384,35.5887
1960,1,1960,1,-82.0169,35.6402
1961,1,1961,1,-96.2495,41.2517
1962,1,1962,1,-72.3111,43.3097
1963,1,1963,1,-83.9341,42.0091
1964,1,1964,1,-82.3442,29.6494
1965,1,1965,0,-75.7412,39.9832
1966,1,1966,1,-84.2682,33.8695
1967,1,1967,1,-85.5482,45.2094
1968,1,1968,1,-80.3857,33.9573
1969,1,1969,0,-76.8949,39.1897
1970,1,1970,1,-90.8846,46.583
1971,1,1971,1,-88.9133,40.6452
1972,1,1972,1,-72.974,44.9056
1973,1,1973,1,-91.4917,45.0989
1974,1,1974,1,-74.5361,40.0694
1975,1,1975,1,-113.988,46.8551
1976,1,1976,1,-81.7273,41.3788
1977,1,1977,1,-73.1949,42.8844
1978,1,1978,1,-89.3,43.1139
1979,1,1979,1,-87.6167,41.7444
1980,1,1980,1,-88.3583,41.7667
1981,1,1981,1,-87.6917,41.5417
1982,0,1982,0,-76.85430597,36.94569394
1983,0,1983,0,-111.8293058,45.2706939
1984,0,1984,0,-69.89597266,43.87069391
1985,0,1985,0,-82.72930594,33.40402728
1986,0,1986,0,-111.8209725,42.05402725
1987,0,1987,0,-105.9543059,42.17069392
1988,0,1988,0,-91.77930591,41.31236059
1989,0,1989,0,-123.2209724,47.67902723
1990,0,1990,0,-123.4376391,45.68736057
1991,0,1991,0,-116.9459725,40.87902725
1992,0,1992,0,-123.6209724,44.46236057
1993,0,1993,0,-112.9459725,41.37902725
1994,0,1994,0,-96.62930589,43.00402725
1995,0,1995,0,-102.0209725,45.10402724
1996,0,1996,0,-85.6209726,36.82069394
1997,0,1997,0,-76.25430597,35.69569394
1998,0,1998,0,-96.42097256,34.13736061
1999,0,1999,1,-121.8209725,38.00402727
2000,0,2000,0,-97.08763922,35.90402727
2001,0,2001,0,-115.0126391,48.83736056
2002,0,2002,0,-86.94597259,33.30402728
2003,0,2003,0,-89.32930592,44.91236057
2004,0,2004,0,-104.1376392,45.40402724
2005,0,2005,0,-117.3709725,48.18736056
2006,0,2006,0,-103.3543059,34.95402728
2007,0,2007,0,-113.3543058,39.47069393
2008,0,2008,0,-122.8876391,40.54569392
2009,0,2009,0,-71.74597266,43.00402725
2010,0,2010,0,-98.98763921,31.08736063
2011,0,2011,0,-84.26263927,33.40402728
2012,0,2012,0,-118.6126391,34.42902728
2013,0,2013,0,-114.8543058,44.62069391
2014,0,2014,0,-90.97097258,43.12069391
2015,0,2015,0,-86.71263926,39.60402726
2016,0,2016,0,-109.5043058,44.16236057
2017,0,2017,0,-102.7209725,44.50402724
2018,0,2018,0,-122.6709725,46.30402723
2019,0,2019,0,-115.5293058,37.00402727
2020,0,2020,0,-89.32930592,39.06236059
2021,0,2021,0,-101.1376392,45.68736057
2022,0,2022,0,-111.0293058,44.32069391
2023,0,2023,0,-102.9459725,45.71236057
2024,0,2024,0,-109.9043058,32.16236062
2025,0,2025,0,-99.79597254,29.5290273
2026,0,2026,0,-106.4876392,42.07902725
2027,0,2027,0,-106.3959725,44.92902724
2028,0,2028,0,-94.42097256,30.3040273
2029,0,2029,0,-103.8043059,37.8873606
2030,0,2030,0,-110.3293058,40.27902726
2031,0,2031,0,-104.8543059,45.7706939
2032,0,2032,0,-90.73763925,32.69569395
2033,0,2033,0,-106.3376392,33.49569395
2034,0,2034,0,-100.8376392,41.42069392
2035,0,2035,0,-95.35430589,32.79569395
2036,0,2036,0,-78.24597263,38.3623606
2037,0,2037,0,-96.23763922,47.85402723
2038,0,2038,0,-104.1709725,47.56236056
2039,0,2039,0,-108.6876392,44.87069391
2040,0,2040,0,-87.33763926,46.07902723
2041,0,2041,0,-87.49597259,39.77902726
2042,0,2042,0,-92.47930591,47.77902723
2043,0,2043,0,-98.97930588,32.48736062
2044,0,2044,0,-92.41263924,33.18736062
2045,0,2045,0,-107.2626392,35.85402727
2046,0,2046,0,-118.7459725,41.75402725
2047,0,2047,0,-117.5709725,38.92069393
2048,0,2048,0,-122.2459725,39.84569393
2049,0,2049,0,-85.23763927,31.26236063
2050,0,2050,0,-119.6376391,35.00402728
2051,0,2051,0,-106.7293058,37.67069393
2052,0,2052,0,-94.72097256,32.63736062
2053,0,2053,0,-98.82097255,29.88736063
2054,0,2054,0,-88.12930592,41.17069392
2055,0,2055,0,-111.7959725,37.47069393
2056,0,2056,0,-98.24597255,33.00402729
2057,0,2057,0,-122.6709725,40.58736059
2058,0,2058,0,-104.7376392,36.17902727
2059,0,2059,1,-77.4126393,38.47069393
2060,0,2060,0,-86.78763926,34.41236061
2061,0,2061,0,-87.76263926,36.13736061
2062,0,2062,0,-122.6709725,43.86236058
2063,0,2063,0,-89.47097258,42.98736058
2064,0,2064,0,-81.85430595,39.96236059
2065,0,2065,0,-105.5126392,48.85402722
2066,0,2066,0,-102.9293059,38.10402727
2067,0,2067,0,-93.7793059,44.85402724
2068,0,2068,0,-70.72097266,44.72902724
2069,0,2069,0,-95.48763923,47.90402723
2070,0,2070,0,-98.69597255,30.43736063
2071,0,2071,0,-88.63763925,33.22069395
2072,0,2072,0,-90.85430591,36.54569394
2073,0,2073,0,-90.32097258,46.4706939
2074,0,2074,0,-117.8459725,37.2373606
2075,0,2075,0,-79.74597262,35.65402728
2076,0,2076,0,-122.2459725,41.02902725
2077,0,2077,0,-112.9043058,48.10402723
2078,0,2078,0,-107.5959725,46.68736056
2079,0,2079,0,-75.37097264,40.97902725
2080,0,2080,0,-116.8626391,35.68736061
2081,0,2081,0,-104.5876392,38.5123606
2082,0,2082,0,-95.30430589,34.20402728
2083,0,2083,0,-99.52930588,42.09569392
2084,0,2084,0,-103.0293059,33.92902728
2085,0,2085,0,-111.8459725,38.95402726
2086,0,2086,0,-87.71263926,39.10402726
2087,0,2087,0,-104.2376392,48.81236056
2088,0,2088,0,-120.6293058,42.24569392
2089,0,2089,0,-100.2626392,36.49569394
2090,0,2090,1,-85.80430593,38.29569393
2091,0,2091,0,-96.61263922,40.44569392
2092,0,2092,0,-105.1543059,40.64569392
2093,0,2093,0,-111.2543058,32.01236062
2094,0,2094,0,-115.8126391,42.52902725
2095,0,2095,0,-115.9709725,48.63736056
2096,0,2096,0,-92.15430591,43.49569391
2097,0,2097,0,-106.8876392,33.97069395
2098,0,2098,0,-120.1376391,42.94569391
2099,0,2099,0,-83.23763928,40.77069392
2100,0,2100,0,-79.21263929,38.42069393
2101,0,2101,0,-117.1793058,35.14569394
